instanceId,mode,date,durationSeconds,pgcrLink
12397446540,82,"2023-02-10T22:00:26Z",495.0,https://www.bungie.net/en/PGCR/12397446540
12392121409,82,"2023-02-09T22:30:36Z",352.0,https://www.bungie.net/en/PGCR/12392121409
12392078862,82,"2023-02-09T22:18:27Z",542.0,https://www.bungie.net/en/PGCR/12392078862
12392033381,82,"2023-02-09T22:12:18Z",313.0,https://www.bungie.net/en/PGCR/12392033381
12392004139,82,"2023-02-09T22:06:38Z",276.0,https://www.bungie.net/en/PGCR/12392004139
12391977152,82,"2023-02-09T22:01:15Z",260.0,https://www.bungie.net/en/PGCR/12391977152
12391951289,82,"2023-02-09T21:55:02Z",301.0,https://www.bungie.net/en/PGCR/12391951289
12391918592,82,"2023-02-09T21:45:27Z",452.0,https://www.bungie.net/en/PGCR/12391918592
12391878035,82,"2023-02-09T21:39:45Z",290.0,https://www.bungie.net/en/PGCR/12391878035
12391851119,82,"2023-02-09T21:28:07Z",644.0,https://www.bungie.net/en/PGCR/12391851119
12391796486,82,"2023-02-09T21:19:32Z",466.0,https://www.bungie.net/en/PGCR/12391796486
12391743673,82,"2023-02-09T21:09:51Z",378.0,https://www.bungie.net/en/PGCR/12391743673
12391709516,82,"2023-02-09T21:04:31Z",282.0,https://www.bungie.net/en/PGCR/12391709516
12391669508,6,"2023-02-09T20:59:00Z",156.0,https://www.bungie.net/en/PGCR/12391669508
12391291003,82,"2023-02-09T19:29:39Z",436.0,https://www.bungie.net/en/PGCR/12391291003
12391244414,82,"2023-02-09T19:18:17Z",486.0,https://www.bungie.net/en/PGCR/12391244414
12391206449,82,"2023-02-09T19:00:18Z",1015.0,https://www.bungie.net/en/PGCR/12391206449
12391126742,82,"2023-02-09T18:54:42Z",268.0,https://www.bungie.net/en/PGCR/12391126742
12391096219,82,"2023-02-09T18:45:47Z",373.0,https://www.bungie.net/en/PGCR/12391096219
12391064088,82,"2023-02-09T18:34:08Z",647.0,https://www.bungie.net/en/PGCR/12391064088
12391015813,82,"2023-02-09T18:23:43Z",559.0,https://www.bungie.net/en/PGCR/12391015813
12390970169,82,"2023-02-09T18:06:27Z",981.0,https://www.bungie.net/en/PGCR/12390970169
12390898552,82,"2023-02-09T17:50:45Z",893.0,https://www.bungie.net/en/PGCR/12390898552
12385943416,82,"2023-02-08T19:32:00Z",335.0,https://www.bungie.net/en/PGCR/12385943416
12385910051,82,"2023-02-08T19:23:18Z",469.0,https://www.bungie.net/en/PGCR/12385910051
12385871278,82,"2023-02-08T19:17:39Z",297.0,https://www.bungie.net/en/PGCR/12385871278
12385846601,82,"2023-02-08T19:11:10Z",336.0,https://www.bungie.net/en/PGCR/12385846601
12385818037,82,"2023-02-08T19:05:04Z",302.0,https://www.bungie.net/en/PGCR/12385818037
12385789503,82,"2023-02-08T18:59:01Z",310.0,https://www.bungie.net/en/PGCR/12385789503
12385764236,82,"2023-02-08T18:48:57Z",536.0,https://www.bungie.net/en/PGCR/12385764236
12385719530,82,"2023-02-08T18:42:07Z",340.0,https://www.bungie.net/en/PGCR/12385719530
12385691653,82,"2023-02-08T18:31:58Z",560.0,https://www.bungie.net/en/PGCR/12385691653
12385647788,82,"2023-02-08T18:23:57Z",433.0,https://www.bungie.net/en/PGCR/12385647788
12385613504,82,"2023-02-08T18:18:05Z",298.0,https://www.bungie.net/en/PGCR/12385613504
12385588824,82,"2023-02-08T18:10:51Z",352.0,https://www.bungie.net/en/PGCR/12385588824
12385547528,82,"2023-02-08T17:59:41Z",428.0,https://www.bungie.net/en/PGCR/12385547528
12385512548,82,"2023-02-08T17:52:48Z",371.0,https://www.bungie.net/en/PGCR/12385512548
12385483649,82,"2023-02-08T17:46:21Z",316.0,https://www.bungie.net/en/PGCR/12385483649
12385457557,82,"2023-02-08T17:35:14Z",599.0,https://www.bungie.net/en/PGCR/12385457557
12361138832,4,"2023-02-04T13:29:37Z",321.0,https://www.bungie.net/en/PGCR/12361138832
12357991235,4,"2023-02-03T21:51:48Z",8627.0,https://www.bungie.net/en/PGCR/12357991235
12357225658,6,"2023-02-03T21:41:01Z",445.0,https://www.bungie.net/en/PGCR/12357225658
12356835778,4,"2023-02-03T20:28:04Z",198.0,https://www.bungie.net/en/PGCR/12356835778
12356804635,4,"2023-02-03T20:20:59Z",268.0,https://www.bungie.net/en/PGCR/12356804635
12352353415,4,"2023-02-02T22:18:57Z",818.0,https://www.bungie.net/en/PGCR/12352353415
12346783245,4,"2023-02-01T19:41:04Z",432.0,https://www.bungie.net/en/PGCR/12346783245
12346732153,4,"2023-02-01T19:21:12Z",886.0,https://www.bungie.net/en/PGCR/12346732153
12325526789,4,"2023-01-28T17:28:35Z",346.0,https://www.bungie.net/en/PGCR/12325526789
12325503324,4,"2023-01-28T17:23:31Z",326.0,https://www.bungie.net/en/PGCR/12325503324
12325478147,4,"2023-01-28T17:10:05Z",824.0,https://www.bungie.net/en/PGCR/12325478147
12325377568,4,"2023-01-28T16:56:05Z",346.0,https://www.bungie.net/en/PGCR/12325377568
12325351757,4,"2023-01-28T16:51:27Z",296.0,https://www.bungie.net/en/PGCR/12325351757
12325331066,4,"2023-01-28T16:47:21Z",264.0,https://www.bungie.net/en/PGCR/12325331066
12325313342,4,"2023-01-28T16:43:10Z",268.0,https://www.bungie.net/en/PGCR/12325313342
12325291940,4,"2023-01-28T16:38:25Z",304.0,https://www.bungie.net/en/PGCR/12325291940
12325271539,4,"2023-01-28T16:34:05Z",277.0,https://www.bungie.net/en/PGCR/12325271539
12325251962,4,"2023-01-28T16:29:19Z",305.0,https://www.bungie.net/en/PGCR/12325251962
12325229973,4,"2023-01-28T16:24:22Z",314.0,https://www.bungie.net/en/PGCR/12325229973
12325208541,4,"2023-01-28T16:19:07Z",334.0,https://www.bungie.net/en/PGCR/12325208541
12325183689,4,"2023-01-28T16:13:07Z",376.0,https://www.bungie.net/en/PGCR/12325183689
12325159526,4,"2023-01-28T16:06:38Z",408.0,https://www.bungie.net/en/PGCR/12325159526
12320100703,4,"2023-01-27T17:49:47Z",490.0,https://www.bungie.net/en/PGCR/12320100703
12320069483,4,"2023-01-27T17:45:41Z",267.0,https://www.bungie.net/en/PGCR/12320069483
12320054287,4,"2023-01-27T17:41:55Z",241.0,https://www.bungie.net/en/PGCR/12320054287
12320038871,4,"2023-01-27T17:37:28Z",287.0,https://www.bungie.net/en/PGCR/12320038871
12320021668,4,"2023-01-27T17:26:57Z",651.0,https://www.bungie.net/en/PGCR/12320021668
12319982835,4,"2023-01-27T17:21:19Z",359.0,https://www.bungie.net/en/PGCR/12319982835
12270338918,82,"2023-01-17T22:12:39Z",131.0,https://www.bungie.net/en/PGCR/12270338918
12270315843,82,"2023-01-17T22:09:55Z",118.0,https://www.bungie.net/en/PGCR/12270315843
12270299353,82,"2023-01-17T22:06:49Z",127.0,https://www.bungie.net/en/PGCR/12270299353
12270278486,82,"2023-01-17T22:03:50Z",135.0,https://www.bungie.net/en/PGCR/12270278486
12270255223,82,"2023-01-17T22:00:38Z",142.0,https://www.bungie.net/en/PGCR/12270255223
12270231847,82,"2023-01-17T21:57:10Z",157.0,https://www.bungie.net/en/PGCR/12270231847
12270207108,82,"2023-01-17T21:53:41Z",152.0,https://www.bungie.net/en/PGCR/12270207108
12270183022,82,"2023-01-17T21:50:31Z",137.0,https://www.bungie.net/en/PGCR/12270183022
12270162763,82,"2023-01-17T21:47:06Z",139.0,https://www.bungie.net/en/PGCR/12270162763
12270136920,82,"2023-01-17T21:43:01Z",187.0,https://www.bungie.net/en/PGCR/12270136920
12270106263,82,"2023-01-17T21:39:28Z",168.0,https://www.bungie.net/en/PGCR/12270106263
12270084007,82,"2023-01-17T21:35:54Z",162.0,https://www.bungie.net/en/PGCR/12270084007
12270058239,82,"2023-01-17T21:32:03Z",171.0,https://www.bungie.net/en/PGCR/12270058239
12270030892,82,"2023-01-17T21:28:32Z",157.0,https://www.bungie.net/en/PGCR/12270030892
12270004081,82,"2023-01-17T21:24:42Z",175.0,https://www.bungie.net/en/PGCR/12270004081
12269976341,82,"2023-01-17T21:18:44Z",309.0,https://www.bungie.net/en/PGCR/12269976341
12269936596,82,"2023-01-17T21:13:56Z",247.0,https://www.bungie.net/en/PGCR/12269936596
12269898064,82,"2023-01-17T21:08:54Z",234.0,https://www.bungie.net/en/PGCR/12269898064
12269864157,82,"2023-01-17T21:03:56Z",225.0,https://www.bungie.net/en/PGCR/12269864157
12269828965,82,"2023-01-17T20:59:45Z",172.0,https://www.bungie.net/en/PGCR/12269828965
12269801951,82,"2023-01-17T20:55:28Z",197.0,https://www.bungie.net/en/PGCR/12269801951
12269768996,82,"2023-01-17T20:51:52Z",170.0,https://www.bungie.net/en/PGCR/12269768996
12269744395,82,"2023-01-17T20:48:22Z",151.0,https://www.bungie.net/en/PGCR/12269744395
12269718246,82,"2023-01-17T20:44:39Z",174.0,https://www.bungie.net/en/PGCR/12269718246
12269689389,82,"2023-01-17T20:39:03Z",270.0,https://www.bungie.net/en/PGCR/12269689389
12264086022,4,"2023-01-16T20:26:59Z",830.0,https://www.bungie.net/en/PGCR/12264086022
12264004431,4,"2023-01-16T20:22:09Z",137.0,https://www.bungie.net/en/PGCR/12264004431
12263996240,4,"2023-01-16T20:20:38Z",120.0,https://www.bungie.net/en/PGCR/12263996240
12264418197,4,"2023-01-16T19:38:01Z",7549.0,https://www.bungie.net/en/PGCR/12264418197
12264131150,4,"2023-01-16T19:29:51Z",4710.0,https://www.bungie.net/en/PGCR/12264131150
12240481250,6,"2023-01-12T18:50:22Z",3449.0,https://www.bungie.net/en/PGCR/12240481250
12218470879,4,"2023-01-08T17:52:48Z",446.0,https://www.bungie.net/en/PGCR/12218470879
12203576243,4,"2023-01-05T22:20:54Z",514.0,https://www.bungie.net/en/PGCR/12203576243
12147506007,4,"2022-12-27T23:02:50Z",518.0,https://www.bungie.net/en/PGCR/12147506007
12147422154,4,"2022-12-27T22:56:52Z",253.0,https://www.bungie.net/en/PGCR/12147422154
12147377648,4,"2022-12-27T22:16:14Z",2344.0,https://www.bungie.net/en/PGCR/12147377648
12138866344,4,"2022-12-26T19:00:46Z",262.0,https://www.bungie.net/en/PGCR/12138866344
12138847120,4,"2022-12-26T18:56:33Z",274.0,https://www.bungie.net/en/PGCR/12138847120
12138824691,4,"2022-12-26T18:47:37Z",557.0,https://www.bungie.net/en/PGCR/12138824691
12138778465,4,"2022-12-26T18:40:04Z",471.0,https://www.bungie.net/en/PGCR/12138778465
12138739812,4,"2022-12-26T18:32:35Z",470.0,https://www.bungie.net/en/PGCR/12138739812
12138701562,4,"2022-12-26T18:28:45Z",250.0,https://www.bungie.net/en/PGCR/12138701562
12138681840,4,"2022-12-26T18:24:35Z",271.0,https://www.bungie.net/en/PGCR/12138681840
12138659829,4,"2022-12-26T18:20:39Z",256.0,https://www.bungie.net/en/PGCR/12138659829
12138640585,4,"2022-12-26T18:15:39Z",321.0,https://www.bungie.net/en/PGCR/12138640585
12138615368,4,"2022-12-26T18:11:30Z",270.0,https://www.bungie.net/en/PGCR/12138615368
12138594475,4,"2022-12-26T18:06:02Z",348.0,https://www.bungie.net/en/PGCR/12138594475
12138426009,4,"2022-12-26T17:36:02Z",75.0,https://www.bungie.net/en/PGCR/12138426009
12101908288,4,"2022-12-20T23:45:34Z",156.0,https://www.bungie.net/en/PGCR/12101908288
12101897339,4,"2022-12-20T23:36:57Z",593.0,https://www.bungie.net/en/PGCR/12101897339
12101827192,4,"2022-12-20T23:31:34Z",344.0,https://www.bungie.net/en/PGCR/12101827192
12103579862,4,"2022-12-20T23:27:31Z",264.0,https://www.bungie.net/en/PGCR/12103579862
12101753092,4,"2022-12-20T23:21:04Z",409.0,https://www.bungie.net/en/PGCR/12101753092
12101704555,4,"2022-12-20T23:13:59Z",446.0,https://www.bungie.net/en/PGCR/12101704555
12101645589,4,"2022-12-20T23:10:07Z",250.0,https://www.bungie.net/en/PGCR/12101645589
12101615527,4,"2022-12-20T23:04:54Z",334.0,https://www.bungie.net/en/PGCR/12101615527
12101547445,4,"2022-12-20T22:59:28Z",160.0,https://www.bungie.net/en/PGCR/12101547445
12101576123,4,"2022-12-20T22:58:15Z",420.0,https://www.bungie.net/en/PGCR/12101576123
12101522089,4,"2022-12-20T22:43:34Z",897.0,https://www.bungie.net/en/PGCR/12101522089
12101403917,4,"2022-12-20T22:35:24Z",214.0,https://www.bungie.net/en/PGCR/12101403917
12101339594,4,"2022-12-20T22:31:33Z",186.0,https://www.bungie.net/en/PGCR/12101339594
12101309430,4,"2022-12-20T22:27:10Z",213.0,https://www.bungie.net/en/PGCR/12101309430
12101273576,4,"2022-12-20T22:22:39Z",216.0,https://www.bungie.net/en/PGCR/12101273576
12101238816,4,"2022-12-20T22:18:03Z",217.0,https://www.bungie.net/en/PGCR/12101238816
12101203171,4,"2022-12-20T22:14:14Z",183.0,https://www.bungie.net/en/PGCR/12101203171
12101168901,4,"2022-12-20T22:09:40Z",224.0,https://www.bungie.net/en/PGCR/12101168901
12101134714,4,"2022-12-20T22:05:14Z",212.0,https://www.bungie.net/en/PGCR/12101134714
12101098136,4,"2022-12-20T22:00:11Z",250.0,https://www.bungie.net/en/PGCR/12101098136
12101056010,4,"2022-12-20T21:55:34Z",213.0,https://www.bungie.net/en/PGCR/12101056010
12101015973,4,"2022-12-20T21:49:56Z",270.0,https://www.bungie.net/en/PGCR/12101015973
12100970635,4,"2022-12-20T21:41:09Z",475.0,https://www.bungie.net/en/PGCR/12100970635
12100896281,4,"2022-12-20T21:37:05Z",195.0,https://www.bungie.net/en/PGCR/12100896281
12100863233,4,"2022-12-20T21:05:03Z",1872.0,https://www.bungie.net/en/PGCR/12100863233
12098324796,4,"2022-12-20T15:34:48Z",533.0,https://www.bungie.net/en/PGCR/12098324796
12098237953,4,"2022-12-20T15:14:15Z",381.0,https://www.bungie.net/en/PGCR/12098237953
12093486242,4,"2022-12-19T19:19:08Z",257.0,https://www.bungie.net/en/PGCR/12093486242
12086174966,4,"2022-12-18T15:22:08Z",2178.0,https://www.bungie.net/en/PGCR/12086174966
12086000764,4,"2022-12-18T15:18:02Z",129.0,https://www.bungie.net/en/PGCR/12086000764
12081915487,4,"2022-12-17T23:40:08Z",1114.0,https://www.bungie.net/en/PGCR/12081915487
12081809779,4,"2022-12-17T23:38:03Z",100.0,https://www.bungie.net/en/PGCR/12081809779
12078962580,4,"2022-12-17T15:14:05Z",622.0,https://www.bungie.net/en/PGCR/12078962580
12073028790,4,"2022-12-16T18:19:01Z",2067.0,https://www.bungie.net/en/PGCR/12073028790
12072169589,82,"2022-12-16T15:26:51Z",1962.0,https://www.bungie.net/en/PGCR/12072169589
12060459663,4,"2022-12-14T21:44:17Z",3093.0,https://www.bungie.net/en/PGCR/12060459663
12005605864,4,"2022-12-06T22:39:03Z",722.0,https://www.bungie.net/en/PGCR/12005605864
12005465539,4,"2022-12-06T21:55:48Z",2423.0,https://www.bungie.net/en/PGCR/12005465539
12003860619,4,"2022-12-06T20:00:46Z",403.0,https://www.bungie.net/en/PGCR/12003860619
12003584959,4,"2022-12-06T19:34:32Z",560.0,https://www.bungie.net/en/PGCR/12003584959
12003471474,2,"2022-12-06T19:32:40Z",92.0,https://www.bungie.net/en/PGCR/12003471474
11949503829,4,"2022-11-19T21:12:38Z",379.0,https://www.bungie.net/en/PGCR/11949503829
11902575056,6,"2022-11-05T21:41:36Z",831.0,https://www.bungie.net/en/PGCR/11902575056
11902516164,6,"2022-11-05T21:32:28Z",418.0,https://www.bungie.net/en/PGCR/11902516164
11902478265,6,"2022-11-05T21:27:55Z",88.0,https://www.bungie.net/en/PGCR/11902478265
11872753553,84,"2022-10-29T17:57:15Z",284.0,https://www.bungie.net/en/PGCR/11872753553
11872730858,84,"2022-10-29T17:51:25Z",310.0,https://www.bungie.net/en/PGCR/11872730858
11872706625,84,"2022-10-29T17:41:39Z",551.0,https://www.bungie.net/en/PGCR/11872706625
11872663442,84,"2022-10-29T17:35:12Z",305.0,https://www.bungie.net/en/PGCR/11872663442
11872640676,84,"2022-10-29T17:29:45Z",289.0,https://www.bungie.net/en/PGCR/11872640676
11849939376,4,"2022-10-24T21:10:35Z",1149.0,https://www.bungie.net/en/PGCR/11849939376
11849790559,4,"2022-10-24T20:50:22Z",329.0,https://www.bungie.net/en/PGCR/11849790559
11849960147,4,"2022-10-24T20:16:30Z",4486.0,https://www.bungie.net/en/PGCR/11849960147
11848978398,4,"2022-10-24T17:04:03Z",1826.0,https://www.bungie.net/en/PGCR/11848978398
11848826918,6,"2022-10-24T16:50:36Z",108.0,https://www.bungie.net/en/PGCR/11848826918
11848820651,4,"2022-10-24T16:48:11Z",152.0,https://www.bungie.net/en/PGCR/11848820651
11848814237,6,"2022-10-24T16:46:48Z",108.0,https://www.bungie.net/en/PGCR/11848814237
11848808546,4,"2022-10-24T16:44:57Z",139.0,https://www.bungie.net/en/PGCR/11848808546
11848776652,4,"2022-10-24T16:29:43Z",484.0,https://www.bungie.net/en/PGCR/11848776652
11848750714,4,"2022-10-24T16:26:03Z",242.0,https://www.bungie.net/en/PGCR/11848750714
11848738824,4,"2022-10-24T16:21:18Z",312.0,https://www.bungie.net/en/PGCR/11848738824
11848715124,4,"2022-10-24T16:15:37Z",206.0,https://www.bungie.net/en/PGCR/11848715124
11848180272,4,"2022-10-24T13:14:50Z",374.0,https://www.bungie.net/en/PGCR/11848180272
11848164480,6,"2022-10-24T12:56:37Z",1121.0,https://www.bungie.net/en/PGCR/11848164480
11848117335,4,"2022-10-24T12:42:48Z",833.0,https://www.bungie.net/en/PGCR/11848117335
11846459800,6,"2022-10-24T01:26:41Z",2051.0,https://www.bungie.net/en/PGCR/11846459800
11846317414,4,"2022-10-24T01:14:35Z",705.0,https://www.bungie.net/en/PGCR/11846317414
11846269509,4,"2022-10-24T01:06:36Z",506.0,https://www.bungie.net/en/PGCR/11846269509
11845947982,4,"2022-10-23T23:55:23Z",291.0,https://www.bungie.net/en/PGCR/11845947982
11845942478,4,"2022-10-23T23:03:43Z",3302.0,https://www.bungie.net/en/PGCR/11845942478
11845322104,4,"2022-10-23T21:34:44Z",445.0,https://www.bungie.net/en/PGCR/11845322104
11843700896,6,"2022-10-23T16:17:33Z",539.0,https://www.bungie.net/en/PGCR/11843700896
11843658516,84,"2022-10-23T16:07:26Z",556.0,https://www.bungie.net/en/PGCR/11843658516
11843591387,84,"2022-10-23T15:55:46Z",452.0,https://www.bungie.net/en/PGCR/11843591387
11843538586,84,"2022-10-23T15:46:04Z",398.0,https://www.bungie.net/en/PGCR/11843538586
11839373608,84,"2022-10-22T22:00:59Z",447.0,https://www.bungie.net/en/PGCR/11839373608
11839332359,84,"2022-10-22T21:51:21Z",524.0,https://www.bungie.net/en/PGCR/11839332359
11839282005,84,"2022-10-22T21:42:06Z",488.0,https://www.bungie.net/en/PGCR/11839282005
11839239331,84,"2022-10-22T21:32:50Z",502.0,https://www.bungie.net/en/PGCR/11839239331
11839191563,84,"2022-10-22T21:27:01Z",292.0,https://www.bungie.net/en/PGCR/11839191563
11839151630,84,"2022-10-22T21:20:03Z",248.0,https://www.bungie.net/en/PGCR/11839151630
11839127408,84,"2022-10-22T21:14:45Z",271.0,https://www.bungie.net/en/PGCR/11839127408
11839099246,84,"2022-10-22T21:04:53Z",551.0,https://www.bungie.net/en/PGCR/11839099246
11839050304,84,"2022-10-22T20:59:11Z",307.0,https://www.bungie.net/en/PGCR/11839050304
11838975279,4,"2022-10-22T20:04:23Z",2714.0,https://www.bungie.net/en/PGCR/11838975279
11838723481,84,"2022-10-22T19:55:05Z",359.0,https://www.bungie.net/en/PGCR/11838723481
11838661757,84,"2022-10-22T19:40:23Z",562.0,https://www.bungie.net/en/PGCR/11838661757
11838596161,84,"2022-10-22T19:28:22Z",508.0,https://www.bungie.net/en/PGCR/11838596161
11838549883,84,"2022-10-22T19:23:19Z",261.0,https://www.bungie.net/en/PGCR/11838549883
11838514345,84,"2022-10-22T19:11:50Z",568.0,https://www.bungie.net/en/PGCR/11838514345
11838459002,84,"2022-10-22T19:05:55Z",281.0,https://www.bungie.net/en/PGCR/11838459002
11838420465,84,"2022-10-22T18:54:15Z",525.0,https://www.bungie.net/en/PGCR/11838420465
11838368199,84,"2022-10-22T18:46:41Z",357.0,https://www.bungie.net/en/PGCR/11838368199
11838330746,84,"2022-10-22T18:37:36Z",448.0,https://www.bungie.net/en/PGCR/11838330746
11838249616,84,"2022-10-22T18:21:06Z",405.0,https://www.bungie.net/en/PGCR/11838249616
11838211854,84,"2022-10-22T18:10:40Z",560.0,https://www.bungie.net/en/PGCR/11838211854
11836928117,84,"2022-10-22T13:36:49Z",290.0,https://www.bungie.net/en/PGCR/11836928117
11836901543,84,"2022-10-22T13:26:50Z",453.0,https://www.bungie.net/en/PGCR/11836901543
11836868150,84,"2022-10-22T13:21:06Z",299.0,https://www.bungie.net/en/PGCR/11836868150
11836846842,84,"2022-10-22T13:16:22Z",249.0,https://www.bungie.net/en/PGCR/11836846842
11836827739,84,"2022-10-22T13:09:53Z",334.0,https://www.bungie.net/en/PGCR/11836827739
11836803648,84,"2022-10-22T12:59:49Z",516.0,https://www.bungie.net/en/PGCR/11836803648
11836766231,84,"2022-10-22T12:49:15Z",529.0,https://www.bungie.net/en/PGCR/11836766231
11836731510,84,"2022-10-22T12:40:15Z",505.0,https://www.bungie.net/en/PGCR/11836731510
11836698802,84,"2022-10-22T12:32:46Z",376.0,https://www.bungie.net/en/PGCR/11836698802
11836672582,84,"2022-10-22T12:25:37Z",351.0,https://www.bungie.net/en/PGCR/11836672582
11836651195,84,"2022-10-22T12:19:19Z",344.0,https://www.bungie.net/en/PGCR/11836651195
11836624188,84,"2022-10-22T12:12:35Z",285.0,https://www.bungie.net/en/PGCR/11836624188
11836607510,84,"2022-10-22T12:06:50Z",305.0,https://www.bungie.net/en/PGCR/11836607510
11754499716,4,"2022-10-07T20:20:36Z",3683.0,https://www.bungie.net/en/PGCR/11754499716
11741638517,46,"2022-10-05T17:11:40Z",1039.0,https://www.bungie.net/en/PGCR/11741638517
11741546342,46,"2022-10-05T17:07:42Z",176.0,https://www.bungie.net/en/PGCR/11741546342
11741530664,46,"2022-10-05T16:53:57Z",841.0,https://www.bungie.net/en/PGCR/11741530664
11741464160,46,"2022-10-05T16:44:54Z",506.0,https://www.bungie.net/en/PGCR/11741464160
11740010908,6,"2022-10-05T09:57:58Z",79.0,https://www.bungie.net/en/PGCR/11740010908
11740009286,87,"2022-10-05T09:52:50Z",300.0,https://www.bungie.net/en/PGCR/11740009286
11739995878,6,"2022-10-05T09:51:40Z",99.0,https://www.bungie.net/en/PGCR/11739995878
11739985683,86,"2022-10-05T09:36:19Z",709.0,https://www.bungie.net/en/PGCR/11739985683
11739949798,6,"2022-10-05T09:17:47Z",1079.0,https://www.bungie.net/en/PGCR/11739949798
11739904277,6,"2022-10-05T09:11:30Z",405.0,https://www.bungie.net/en/PGCR/11739904277
11739888118,6,"2022-10-05T08:51:22Z",1235.0,https://www.bungie.net/en/PGCR/11739888118
11714364927,6,"2022-10-01T17:03:42Z",147.0,https://www.bungie.net/en/PGCR/11714364927
11714465019,4,"2022-10-01T16:32:08Z",3034.0,https://www.bungie.net/en/PGCR/11714465019
11714168795,4,"2022-10-01T16:29:31Z",156.0,https://www.bungie.net/en/PGCR/11714168795
11714155316,4,"2022-10-01T15:54:15Z",2136.0,https://www.bungie.net/en/PGCR/11714155316
11713957181,4,"2022-10-01T15:47:28Z",408.0,https://www.bungie.net/en/PGCR/11713957181
11713921735,4,"2022-10-01T15:45:24Z",144.0,https://www.bungie.net/en/PGCR/11713921735
11713907741,4,"2022-10-01T15:42:29Z",180.0,https://www.bungie.net/en/PGCR/11713907741
11713893234,4,"2022-10-01T15:39:23Z",194.0,https://www.bungie.net/en/PGCR/11713893234
11713875742,4,"2022-10-01T15:35:57Z",212.0,https://www.bungie.net/en/PGCR/11713875742
11713858175,4,"2022-10-01T15:20:30Z",943.0,https://www.bungie.net/en/PGCR/11713858175
11695903885,3,"2022-09-28T19:25:50Z",665.0,https://www.bungie.net/en/PGCR/11695903885
11695834808,2,"2022-09-28T19:14:17Z",713.0,https://www.bungie.net/en/PGCR/11695834808
11688087497,4,"2022-09-27T17:05:19Z",4158.0,https://www.bungie.net/en/PGCR/11688087497
11689354042,4,"2022-09-27T16:30:21Z",2100.0,https://www.bungie.net/en/PGCR/11689354042
11682650430,4,"2022-09-26T19:34:11Z",4077.0,https://www.bungie.net/en/PGCR/11682650430
11681555636,6,"2022-09-26T17:18:44Z",157.0,https://www.bungie.net/en/PGCR/11681555636
11681544934,4,"2022-09-26T17:12:01Z",404.0,https://www.bungie.net/en/PGCR/11681544934
11681538892,6,"2022-09-26T17:08:38Z",527.0,https://www.bungie.net/en/PGCR/11681538892
11681496024,4,"2022-09-26T17:07:17Z",66.0,https://www.bungie.net/en/PGCR/11681496024
11676540479,2,"2022-09-25T21:34:37Z",329.0,https://www.bungie.net/en/PGCR/11676540479
11676507094,6,"2022-09-25T21:30:52Z",252.0,https://www.bungie.net/en/PGCR/11676507094
11676467639,82,"2022-09-25T21:23:16Z",393.0,https://www.bungie.net/en/PGCR/11676467639
11676424457,82,"2022-09-25T21:16:56Z",403.0,https://www.bungie.net/en/PGCR/11676424457
11676381127,82,"2022-09-25T21:09:16Z",482.0,https://www.bungie.net/en/PGCR/11676381127
11676321693,82,"2022-09-25T21:07:00Z",128.0,https://www.bungie.net/en/PGCR/11676321693
11676308665,82,"2022-09-25T21:00:20Z",422.0,https://www.bungie.net/en/PGCR/11676308665
11676262180,82,"2022-09-25T20:50:54Z",589.0,https://www.bungie.net/en/PGCR/11676262180
11676193523,82,"2022-09-25T20:43:50Z",446.0,https://www.bungie.net/en/PGCR/11676193523
11676140157,82,"2022-09-25T20:36:54Z",438.0,https://www.bungie.net/en/PGCR/11676140157
11676089093,82,"2022-09-25T20:31:08Z",367.0,https://www.bungie.net/en/PGCR/11676089093
11676048868,82,"2022-09-25T20:24:45Z",407.0,https://www.bungie.net/en/PGCR/11676048868
11676001945,82,"2022-09-25T20:18:18Z",409.0,https://www.bungie.net/en/PGCR/11676001945
11675953140,82,"2022-09-25T20:07:24Z",675.0,https://www.bungie.net/en/PGCR/11675953140
11675863504,82,"2022-09-25T20:03:28Z",175.0,https://www.bungie.net/en/PGCR/11675863504
11675207329,82,"2022-09-25T17:50:28Z",2892.0,https://www.bungie.net/en/PGCR/11675207329
11674096568,4,"2022-09-25T15:46:54Z",1166.0,https://www.bungie.net/en/PGCR/11674096568
11668193513,4,"2022-09-24T22:21:32Z",1064.0,https://www.bungie.net/en/PGCR/11668193513
11668051930,4,"2022-09-24T19:57:53Z",8615.0,https://www.bungie.net/en/PGCR/11668051930
11666528888,4,"2022-09-24T18:41:53Z",870.0,https://www.bungie.net/en/PGCR/11666528888
11666408492,4,"2022-09-24T18:35:57Z",369.0,https://www.bungie.net/en/PGCR/11666408492
11666367477,4,"2022-09-24T18:31:03Z",316.0,https://www.bungie.net/en/PGCR/11666367477
11666328099,4,"2022-09-24T18:26:14Z",310.0,https://www.bungie.net/en/PGCR/11666328099
11666292936,4,"2022-09-24T18:20:19Z",377.0,https://www.bungie.net/en/PGCR/11666292936
11666249765,4,"2022-09-24T18:15:14Z",323.0,https://www.bungie.net/en/PGCR/11666249765
11666211289,4,"2022-09-24T18:10:24Z",310.0,https://www.bungie.net/en/PGCR/11666211289
11666173749,4,"2022-09-24T18:05:32Z",314.0,https://www.bungie.net/en/PGCR/11666173749
11666137993,4,"2022-09-24T17:59:58Z",352.0,https://www.bungie.net/en/PGCR/11666137993
11666098600,4,"2022-09-24T17:54:48Z",330.0,https://www.bungie.net/en/PGCR/11666098600
